month,zone,division,station_code,loading_in_mt,earning_in_rs_cr,unloading_in_mt
2024-03,CR,SUR,TJSP,0.0642,3.0022,0.0363
2024-03,CR,SUR,UMD,0.0067,0.2272,0.0304
2024-03,CR,SUR,VL,0.0,0.0,0.0082
2024-03,CR,SUR,WADI,0.021,2.2002,0.0081
2024-03,CR,SUR,WDSG,0.2619,24.8146,0.2225
2024-03,CR,SUR,YL,0.0235,3.4095,0.0095
2024-03,CR,SUR,ZCT,0.0083,0.5372,0.0637
2024-03,DFCR,EDFC,BDNN,0.0033,0.1356,0.0
2024-03,DFCR,EDFC,BPUN,0.0,0.0,0.0101
2024-03,DFCR,EDFC,GVGN,0.0028,0.6924,0.0677
2024-03,DFCR,EDFC,KNNN,0.0191,5.5708,0.0098
2024-03,DFCR,EDFC,PKYN,0.0,0.0,0.0412
2024-03,DFCR,WDFC,BAGN,0.0299,0.9976,0.0
2024-03,DFCR,WDFC,BNGS,0.1695,17.2634,0.0482
2024-03,DFCR,WDFC,CMLK,0.3664,31.0105,0.3798
2024-03,DFCR,WDFC,CPFS,0.0302,1.7206,0.0299
2024-03,DFCR,WDFC,DBLN,0.012,0.93,0.0
2024-03,DFCR,WDFC,DGRN,0.0392,2.6547,0.0608
2024-03,DFCR,WDFC,LCTS,0.1529,12.0024,0.0365
2024-03,DFCR,WDFC,PNUN,0.0239,2.5543,0.0049
2024-03,DFCR,WDFC,REJN,0.0049,1.9603,0.0239
2024-03,DFCR,WDFC,UNCK,0.2808,23.33,0.0
2024-03,EC,DDU,AUBR,0.0438,2.8223,0.0389
2024-03,EC,DDU,BBU,0.008,0.6022,0.0228
2024-03,EC,DDU,BPCM,0.0,0.0,0.1158
2024-03,EC,DDU,DDU,0.0001,0.013,0.1235
2024-03,EC,DDU,GAYA,0.0,0.0,0.0354
2024-03,EC,DDU,JPL,0.0156,1.3592,0.0
2024-03,EC,DDU,KVQ,0.0097,0.3585,0.0032
2024-03,EC,DDU,MPO,0.0137,0.8788,0.0081
2024-03,EC,DDU,NBCC,0.0,0.0,0.5509
2024-03,EC,DDU,NBG,0.0169,0.5548,0.0
2024-03,EC,DDU,NPGA,0.0,0.0,0.7109
2024-03,EC,DDU,PHE,0.024,1.1765,0.0271
2024-03,EC,DDU,PSFI,0.0,0.0,0.0239
2024-03,EC,DDU,SEB,0.016,1.4207,0.0607
2024-03,EC,DDU,SSM,0.0,0.0,0.0626
2024-03,EC,DHN,ATPS,0.0,0.0,0.1802
2024-03,EC,DHN,BCBM,0.4453,68.3398,0.0
2024-03,EC,DHN,BCFG,0.0171,2.346,0.0283
2024-03,EC,DHN,BCSK,0.0911,14.6029,0.0
2024-03,EC,DHN,BCSR,0.3966,44.6797,0.0
2024-03,EC,DHN,BHKD,0.0679,10.7996,0.078
2024-03,EC,DHN,BLCB,0.1483,12.7265,0.0
2024-03,EC,DHN,BLCC,0.0041,0.2791,0.0
2024-03,EC,DHN,BLCL,0.1453,26.1211,0.0
2024-03,EC,DHN,BNDG,1.2113,170.5938,0.0
2024-03,EC,DHN,BNF,0.0153,0.8217,0.0014
2024-03,EC,DHN,BRMO,0.0281,1.6516,0.0
2024-03,EC,DHN,BSDC,0.3087,48.5508,0.0
2024-03,EC,DHN,BTPB,0.0,0.0,0.2168
2024-03,EC,DHN,BWWL,0.5212,59.2154,0.0
2024-03,EC,DHN,BXLL,0.0318,1.822,0.0
2024-03,EC,DHN,CCSP,0.1092,10.5422,0.0
2024-03,EC,DHN,CCSR,0.274,32.5461,0.0
2024-03,EC,DHN,CHRI,0.1613,23.8866,0.0
2024-03,EC,DHN,CRP,0.0,0.0,0.0057
2024-03,EC,DHN,CTPS,0.0,0.0,0.2438
2024-03,EC,DHN,DCSK,0.032,4.7628,0.0
2024-03,EC,DHN,DCSN,1.3939,144.6362,0.0
2024-03,EC,DHN,DDCW,0.0,0.0,0.0011
2024-03,EC,DHN,DGSC,0.0405,1.0283,0.0
2024-03,EC,DHN,DHN,0.0114,0.314,0.0182
2024-03,EC,DHN,DNCS,0.0621,1.63,0.0
2024-03,EC,DHN,DNSD,0.1601,7.71,0.0
2024-03,EC,DHN,DPSC,0.0283,5.4577,0.0
2024-03,EC,DHN,DTO,0.0,0.0,0.0625
2024-03,EC,DHN,DWWS,0.6259,74.1452,0.0
2024-03,EC,DHN,FCD,0.0,0.0,0.0151
2024-03,EC,DHN,GCNM,0.0482,7.9411,0.0
2024-03,EC,DHN,GHD,0.0,0.0,0.0032
2024-03,EC,DHN,GMO,0.0,0.0,0.0
2024-03,EC,DHN,HACG,0.1288,16.3051,0.249
2024-03,EC,DHN,HUGS,0.1265,13.8075,0.0
2024-03,EC,DHN,HZBN,0.0,0.0,0.0406
2024-03,EC,DHN,HZD,0.0,0.0,0.0276
2024-03,EC,DHN,JCSP,0.2588,32.87,0.0
2024-03,EC,DHN,JCZ,0.5673,93.4982,0.0
2024-03,EC,DHN,JNCP,0.3788,78.2247,0.0
2024-03,EC,DHN,JNCS,0.9154,151.6382,0.0
2024-03,EC,DHN,JRGD,0.1903,16.1276,0.0
2024-03,EC,DHN,JSPP,0.0481,11.9414,0.0698
2024-03,EC,DHN,KASN,0.1198,16.2133,0.0
2024-03,EC,DHN,KCCJ,0.2289,7.1404,0.0
2024-03,EC,DHN,KDSK,0.1489,8.4398,0.0026
2024-03,EC,DHN,KDSN,0.0866,18.8766,0.0
2024-03,EC,DHN,KGCK,0.2104,12.3105,0.0
2024-03,EC,DHN,KKAS,0.1885,15.4098,0.0
2024-03,EC,DHN,KNSP,0.134,15.4148,0.0
2024-03,EC,DHN,KPSH,0.0,0.0,0.5784
2024-03,EC,DHN,KRLR,0.0,0.0,0.0064
2024-03,EC,DHN,KSCK,0.4869,71.2491,0.0
2024-03,EC,DHN,KSDK,0.0307,1.7504,0.0
2024-03,EC,DHN,KSNT,0.004,0.7382,0.0
2024-03,EC,DHN,KTH,0.0,0.0,0.0013
2024-03,EC,DHN,KTWY,0.0435,5.5403,0.0
2024-03,EC,DHN,KUHM,0.2805,21.0025,0.0
2024-03,EC,DHN,KUJU,0.0853,19.1185,0.0384
2024-03,EC,DHN,KWJP,0.0163,0.4483,0.0
2024-03,EC,DHN,LTHR,0.0,0.0,0.0033
2024-03,EC,DHN,MDMD,0.0931,13.8976,0.0
2024-03,EC,DHN,MESR,0.0,0.0,0.0029
2024-03,EC,DHN,MLMD,0.1663,20.1111,0.0
2024-03,EC,DHN,MMRC,0.04,2.0003,0.0
2024-03,EC,DHN,NGRH,0.0,0.0,0.0206
2024-03,EC,DHN,NUGP,0.0161,3.2159,0.0
2024-03,EC,DHN,OSBK,0.0122,1.6869,0.0161
2024-03,EC,DHN,OTPS,0.0,0.0,0.3977
2024-03,EC,DHN,PADH,0.0,0.0,0.0437
2024-03,EC,DHN,PCCS,0.0,0.0,0.2187
2024-03,EC,DHN,PICS,0.0,0.0,0.0054
2024-03,EC,DHN,PKA,0.0,0.0,0.0057
2024-03,EC,DHN,PKCI,0.0,0.0,0.0155
2024-03,EC,DHN,PLCP,0.9666,183.168,0.0
2024-03,EC,DHN,PNME,0.0,0.0,0.0034
2024-03,EC,DHN,PNWP,0.1193,16.2095,0.0
2024-03,EC,DHN,PSBS,0.0477,1.435,0.0
2024-03,EC,DHN,PSJA,0.1219,8.8146,0.0
2024-03,EC,DHN,PTRU,0.1564,10.6902,0.0117
2024-03,EC,DHN,RDML,0.231,31.0832,0.0
2024-03,EC,DHN,RHR,0.0102,0.5578,0.0
2024-03,EC,DHN,RINS,0.0125,0.712,0.0
2024-03,EC,DHN,RLCM,0.1071,13.6557,0.0
2024-03,EC,DHN,RNQ,0.0,0.0,0.0096
2024-03,EC,DHN,RSCM,0.0771,9.754,0.0
2024-03,EC,DHN,SBKT,0.2486,20.7218,0.0
2024-03,EC,DHN,SCSC,0.0556,3.4634,0.0
2024-03,EC,DHN,SCW,0.0299,1.2135,0.0
2024-03,EC,DHN,SGK,0.0905,3.6189,0.0
2024-03,EC,DHN,SGRL,0.1377,16.7722,0.0
2024-03,EC,DHN,SKTN,0.0,0.0,0.0069
2024-03,EC,DHN,SLBN,0.0614,5.1573,0.0013
2024-03,EC,DHN,SLCS,0.0855,13.8608,0.0
2024-03,EC,DHN,SLSP,1.0566,205.8973,0.0
2024-03,EC,DHN,SNFC,0.1696,9.9767,0.2674
2024-03,EC,DHN,SNMY,0.1204,27.5969,0.0473
2024-03,EC,DHN,SPUS,0.2907,51.7605,0.0
2024-03,EC,DHN,SPXS,0.077,11.241,0.0
2024-03,EC,DHN,SSCK,0.2276,14.5197,0.0
2024-03,EC,DHN,SSCS,0.1735,27.4454,0.0
2024-03,EC,DHN,SSMN,0.3684,59.7204,0.0
2024-03,EC,DHN,TCSB,0.197,12.8061,0.0
2024-03,EC,DHN,TORI,0.0284,1.6109,0.0044
2024-03,EC,DHN,TPST,0.0197,2.648,0.0
2024-03,EC,DHN,TTPD,0.0,0.0,0.215
2024-03,EC,DHN,UCLS,0.1299,7.9764,0.0443
2024-03,EC,DHN,VSTP,0.0,0.0,0.6551
2024-03,EC,DHN,WBCC,0.3755,28.1259,0.0
2024-03,EC,DNR,ARA,0.0,0.0,0.0648
2024-03,EC,DNR,BELA,0.0,0.0,0.0002
2024-03,EC,DNR,BSPB,0.0,0.0,1.0689
2024-03,EC,DNR,BXR,0.0154,0.3853,0.0434
2024-03,EC,DNR,CKH,0.0,0.0,0.0045
2024-03,EC,DNR,DHA,0.0066,0.174,0.0
2024-03,EC,DNR,DNR,0.0,0.0,0.0655
2024-03,EC,DNR,FCON,0.0019,0.4166,0.0328
2024-03,EC,DNR,FCPD,0.0,0.0,0.0149
2024-03,EC,DNR,FFSB,0.0,0.0,0.0091
2024-03,EC,DNR,FUT,0.0,0.0,0.237
2024-03,EC,DNR,HPSB,0.0,0.0,0.0547
2024-03,EC,DNR,JAJ,0.0064,0.3102,0.0
2024-03,EC,DNR,JAJB,0.0507,2.0233,0.0
2024-03,EC,DNR,JHD,0.0067,0.2562,0.0422
2024-03,EC,DNR,JMU,0.0,0.0,0.041
2024-03,EC,DNR,KIUL,0.0078,0.2813,0.022
2024-03,EC,DNR,MKA,0.0,0.0,0.0057
2024-03,EC,DNR,MPIB,0.0195,2.1992,0.0888
2024-03,EC,DNR,UCPD,0.2663,11.2714,0.2905
2024-03,EC,DNR,WENA,0.0026,0.0812,0.0451
2024-03,EC,DNR,WRS,0.0,0.0,0.0713
2024-03,EC,SEE,AYRN,0.0,0.0,0.0083
2024-03,EC,SEE,BGSN,0.0,0.0,0.0144
2024-03,EC,SEE,BJU,0.0078,1.1453,0.0194
2024-03,EC,SEE,BNR,0.0,0.0,0.0167
2024-03,EC,SEE,BPNA,0.0,0.0,0.0469
2024-03,EC,SEE,BTSS,0.0238,2.1209,0.247
2024-03,EC,SEE,GHZ,0.0206,0.8499,0.0966
2024-03,EC,SEE,HUBG,0.0475,4.8116,0.0
2024-03,EC,SEE,HUFP,0.0,0.0,0.0468
2024-03,EC,SEE,IORG,0.1388,22.4708,0.0371
2024-03,EC,SEE,KGG,0.0012,0.0506,0.0451
2024-03,EC,SEE,KPGM,0.0,0.0,0.1334
2024-03,EC,SEE,KUE,0.0521,2.6952,0.0
2024-03,EC,SEE,MNE,0.0,0.0,0.0014
2024-03,EC,SEE,NNA,0.0173,0.4955,0.061
2024-03,EC,SEE,NRPA,0.0,0.0,0.2208
2024-03,EC,SEE,NYO,0.0013,0.1163,0.039
2024-03,EC,SEE,SAI,0.0182,0.6401,0.1062
2024-03,EC,SEE,SEE,0.0,0.0,0.0007
2024-03,EC,SEE,SMO,0.0015,0.0838,0.0
2024-03,EC,SEE,TIL,0.0,0.0,0.0536
2024-03,EC,SEE,VSHI,0.0133,0.4808,0.0458
2024-03,EC,SPJ,BGDS,0.0,0.0,0.0215
2024-03,EC,SPJ,BHGJ,0.0,0.0,0.0013
2024-03,EC,SPJ,BMKI,0.0032,0.121,0.1107
2024-03,EC,SPJ,CAA,0.0,0.0,0.1153
2024-03,EC,SPJ,DAG,0.0,0.0,0.0078
2024-03,EC,SPJ,DBG,0.0,0.0,0.0489
2024-03,EC,SPJ,DMH,0.0,0.0,0.0712
2024-03,EC,SPJ,HIR,0.0,0.0,0.0238
2024-03,EC,SPJ,HPO,0.0,0.0,0.0041
2024-03,EC,SPJ,IDBR,0.015,7.9551,0.242
2024-03,EC,SPJ,JNR,0.0,0.0,0.0817
2024-03,EC,SPJ,JYG,0.0,0.0,0.0208
2024-03,EC,SPJ,KJI,0.0,0.0,0.0568
2024-03,EC,SPJ,KTI,0.0,0.0,0.0533
2024-03,EC,SPJ,KUMB,0.0127,0.7746,0.1716
2024-03,EC,SPJ,LSI,0.0,0.0,0.0409
2024-03,EC,SPJ,MHL,0.003,0.0732,0.0876
2024-03,EC,SPJ,MHRL,0.0031,0.2054,0.0633
2024-03,EC,SPJ,MKPR,0.0,0.0,0.0884
2024-03,EC,SPJ,NPV,0.0,0.0,0.0026
2024-03,EC,SPJ,PPV,0.0,0.0,0.0026
2024-03,EC,SPJ,PRNC,0.0195,1.2899,0.0
2024-03,EC,SPJ,RGH,0.0038,0.6174,0.0558
2024-03,EC,SPJ,RIGA,0.0,0.0,0.0521
2024-03,EC,SPJ,RXL,0.0,0.0,0.0759
2024-03,EC,SPJ,SBM,0.0027,0.4264,0.0315
2024-03,EC,SPJ,SHC,0.0,0.0,0.0615
2024-03,EC,SPJ,SKI,0.0,0.0,0.052
2024-03,EC,SPJ,SMI,0.0,0.0,0.0609
2024-03,EC,SPJ,SRSI,0.0,0.0,0.015
2024-03,EC,SPJ,TMA,0.0,0.0,0.0059
2024-03,EC,SPJ,TPSM,0.0,0.0,0.1739
2024-03,EC,SPJ,TRS,0.0,0.0,0.0994
2024-03,ECO,KUR,ACTR,1.3603,105.4927,0.0
2024-03,ECO,KUR,ANGL,0.0,0.0,0.0023
2024-03,ECO,KUR,ASGN,0.0239,3.8985,0.0419
2024-03,ECO,KUR,BBMT,0.5624,54.9738,0.0
2024-03,ECO,KUR,BCMT,0.9088,80.5396,0.0
2024-03,ECO,KUR,BHC,0.0044,0.1782,0.0454
2024-03,ECO,KUR,BSTC,0.2849,19.299,0.0
2024-03,ECO,KUR,CBSP,0.8783,80.0079,0.0563
2024-03,ECO,KUR,CTC,0.0154,0.5909,0.0689
2024-03,ECO,KUR,DATR,0.0945,5.805,0.0
2024-03,ECO,KUR,DBCS,0.2787,17.5378,0.0
2024-03,ECO,KUR,DDIP,0.0,0.0,0.6147
2024-03,ECO,KUR,DDSP,1.0334,71.7703,0.0
2024-03,ECO,KUR,DNKL,0.0,0.0,0.0134
2024-03,ECO,KUR,DNM,0.0716,6.7172,0.0198
2024-03,ECO,KUR,DPCB,1.8749,164.742,1.3225
2024-03,ECO,KUR,FCKR,0.0028,0.2298,0.0041
2024-03,ECO,KUR,FDBR,0.0683,7.6902,0.0
2024-03,ECO,KUR,GADH,0.0377,2.7051,0.0028
2024-03,ECO,KUR,GCCJ,0.0019,0.3223,0.0031
2024-03,ECO,KUR,GCCP,0.1992,31.3803,0.003
2024-03,ECO,KUR,GPLC,0.2814,26.2305,0.0
2024-03,ECO,KUR,HLBK,0.0,0.0,0.0172
2024-03,ECO,KUR,HPPK,0.0188,1.981,0.0
2024-03,ECO,KUR,ICCC,0.0,0.0,0.1083
2024-03,ECO,KUR,IOK,0.0,0.0,0.0024
2024-03,ECO,KUR,IOSP,0.0874,19.1834,0.0
2024-03,ECO,KUR,IPCP,0.1048,12.9281,0.0022
2024-03,ECO,KUR,IREL,0.0,0.0,0.0407
2024-03,ECO,KUR,JJKR,0.0053,0.1728,0.0268
2024-03,ECO,KUR,JNP,0.0121,1.0001,0.0548
2024-03,ECO,KUR,JSLS,0.0818,13.2204,0.302
2024-03,ECO,KUR,JSPK,0.3849,69.1066,0.9667
2024-03,ECO,KUR,KIS,0.0,0.0,0.0223
2024-03,ECO,KUR,KPJG,0.0,0.0,0.0127
2024-03,ECO,KUR,KPXR,0.0029,0.077,0.0028
2024-03,ECO,KUR,KUR,0.0,0.0,0.0381
2024-03,ECO,KUR,KURT,0.0,0.0,0.0029
2024-03,ECO,KUR,LMGT,0.5989,10.9546,0.0
2024-03,ECO,KUR,LSST,0.9276,53.5742,0.0
2024-03,ECO,KUR,MBMB,0.5904,99.3968,1.2123
2024-03,ECO,KUR,MCS,0.0,0.0,0.0296
2024-03,ECO,KUR,MGBK,0.0402,0.9023,0.4203
2024-03,ECO,KUR,MGCT,0.425,33.2063,0.0
2024-03,ECO,KUR,MMIS,0.1555,18.3244,0.002
2024-03,ECO,KUR,MNKT,0.0,0.0,0.753
2024-03,ECO,KUR,MOIB,0.0,0.0,0.2529
2024-03,ECO,KUR,NEYT,0.0,0.0,0.0825
2024-03,ECO,KUR,NINS,0.0403,2.0958,0.1228
2024-03,ECO,KUR,NRG,0.0919,5.6651,0.0354
2024-03,ECO,KUR,NYG,0.2786,23.8911,0.0004
2024-03,ECO,KUR,PEQP,0.0,0.0,1.5957
2024-03,ECO,KUR,PICP,0.0757,4.4701,0.1693
2024-03,ECO,KUR,PPAP,0.2634,20.5102,2.8165
2024-03,ECO,KUR,PPGP,0.0659,8.2845,0.0
2024-03,ECO,KUR,PPSM,0.0,0.0,0.0041
2024-03,ECO,KUR,PPTG,0.0,0.0,0.4061
2024-03,ECO,KUR,PPTP,0.2559,12.6013,0.0
2024-03,ECO,KUR,PRDP,0.0,0.0,0.0325
2024-03,ECO,KUR,PRNR,0.0569,4.4657,0.0
2024-03,ECO,KUR,PRPL,0.0878,16.3581,0.0
2024-03,ECO,KUR,PSA,0.0,0.0,0.0037
2024-03,ECO,KUR,RCLH,0.0192,0.7777,0.1125
2024-03,ECO,KUR,RJGR,0.0936,10.319,0.0163
2024-03,ECO,KUR,SBCT,1.5792,112.6214,0.0
2024-03,ECO,KUR,SCPM,0.0117,1.5665,0.2273
2024-03,ECO,KUR,SKND,0.0593,4.5401,0.1028
2024-03,ECO,KUR,SLRD,0.0187,0.881,0.0
2024-03,ECO,KUR,SSMT,0.2063,33.9002,0.0
2024-03,ECO,KUR,TSLJ,0.4175,59.55,1.06
2024-03,ECO,SBP,BLGR,0.0464,4.9709,0.0259
2024-03,ECO,SBP,BLSN,0.0506,8.0262,0.0117
2024-03,ECO,SBP,BPSL,0.3617,59.3845,0.8614
2024-03,ECO,SBP,BRGA,0.049,4.2051,0.0084
2024-03,ECO,SBP,CFDS,0.048,4.9433,0.0483
2024-03,ECO,SBP,DJX,0.0171,1.6381,0.0026
2024-03,ECO,SBP,HIWS,0.0,0.0,0.0247
2024-03,ECO,SBP,HKG,0.093,8.3072,0.0014
2024-03,ECO,SBP,HNPA,0.1549,17.1251,0.0
2024-03,ECO,SBP,IMFT,0.0,0.0,0.0124
2024-03,ECO,SBP,JNRD,0.0194,2.8181,0.0083
2024-03,ECO,SBP,KBJ,0.0108,1.2985,0.0
2024-03,ECO,SBP,KMK,0.0321,4.9029,0.0
2024-03,ECO,SBP,KRAR,0.014,2.2537,0.0
2024-03,ECO,SBP,KSNG,0.0354,4.1471,0.0265
2024-03,ECO,SBP,LPG,0.1666,28.7315,0.004
2024-03,ECO,SBP,MAAL,0.0682,3.8176,0.3063
2024-03,ECO,SBP,MAIL,0.5138,59.5456,0.0246
2024-03,ECO,SBP,MANE,0.0136,0.585,0.0
2024-03,ECO,SBP,MAVB,0.2758,17.9185,0.7162
2024-03,ECO,SBP,MVAA,0.1724,14.0612,0.8058
2024-03,ECO,SBP,OFB,0.0027,0.2634,0.0
2024-03,ECO,SBP,SBPY,0.0,0.0,0.0089
2024-03,ECO,SBP,SEBD,0.0,0.0,0.5941
2024-03,ECO,SBP,SMER,0.0393,4.0505,0.1735
2024-03,ECO,SBP,SSN,0.0,0.0,0.0037
2024-03,ECO,WAT,BCHL,0.0977,5.6602,0.0
2024-03,ECO,WAT,BDXX,0.0041,0.3908,0.08
2024-03,ECO,WAT,CCJS,0.0599,10.5811,0.0834
2024-03,ECO,WAT,CFVS,0.0779,10.9727,0.0
2024-03,ECO,WAT,CHE,0.0137,1.842,0.0363
2024-03,ECO,WAT,CPP,0.0681,4.9084,0.0
2024-03,ECO,WAT,CRPD,0.2747,67.0384,0.0
2024-03,ECO,WAT,DMRT,0.0,0.0,0.0081
2024-03,ECO,WAT,GRBL,0.0035,0.1983,0.0
2024-03,ECO,WAT,HPCV,0.189,31.9279,0.0
2024-03,ECO,WAT,JDB,0.0244,3.9615,0.0825
2024-03,ECO,WAT,JYP,0.0121,1.9022,0.0457
2024-03,ECO,WAT,KKGM,0.4018,22.9722,0.0
2024-03,ECO,WAT,KMEZ,0.0,0.0,0.0086
2024-03,ECO,WAT,KPL,0.016,0.6031,0.1544
2024-03,ECO,WAT,KRDL,0.2398,28.1296,0.0028
2024-03,ECO,WAT,KRPU,0.0223,1.3506,0.0246
2024-03,ECO,WAT,MGPV,1.6006,177.7417,1.0834
2024-03,ECO,WAT,MUAT,0.1805,23.6482,0.1468
2024-03,ECO,WAT,NALW,0.0062,0.4173,0.1217
2024-03,ECO,WAT,NLOD,0.1978,23.6084,0.2736
2024-03,ECO,WAT,NMAG,0.0847,21.4427,0.6874
2024-03,ECO,WAT,NMDB,1.5808,186.2481,0.0
2024-03,ECO,WAT,NMVK,0.8548,98.3516,0.0
2024-03,ECO,WAT,PGFV,0.021,1.1732,0.0
2024-03,ECO,WAT,PGSA,0.0,0.0,0.0566
2024-03,ECO,WAT,PSPG,0.0072,0.7608,0.0273
2024-03,ECO,WAT,RGDA,0.0097,0.6605,0.0131
2024-03,ECO,WAT,STDV,0.0,0.0,1.0286
2024-03,ECO,WAT,VBL,0.0396,4.4414,0.0
2024-03,ECO,WAT,VGSD,0.4606,49.2194,0.0
2024-03,ECO,WAT,VNCW,0.0227,0.8323,0.0404
2024-03,ECO,WAT,VPMS,0.0,0.0,0.1579
2024-03,ECO,WAT,VPTG,0.0,0.0,0.6804
2024-03,ECO,WAT,VSPS,0.1725,10.7777,1.3478
2024-03,ECO,WAT,VSPV,0.2572,31.5783,0.0
2024-03,ECO,WAT,VZM,0.0155,0.9549,0.0163
2024-03,ECO,WAT,VZP,0.8231,102.1657,0.2128
2024-03,ECO,WAT,VZPB,0.0081,0.8259,0.019
2024-03,ECO,WAT,VZPS,0.0,0.0,0.0072
2024-03,ER,ASN,ASN,0.0033,0.0745,0.0649
2024-03,ER,ASN,BCDL,0.1316,20.8386,0.0
2024-03,ER,ASN,BCME,0.0,0.0,0.0834
2024-03,ER,ASN,BCQ,0.0232,0.9743,0.094
2024-03,ER,ASN,BCTL,0.0384,2.4692,0.0
2024-03,ER,ASN,BJSP,0.4155,19.2029,0.0
2024-03,ER,ASN,BMGA,0.0,0.0,0.0032
2024-03,ER,ASN,BQT,0.0,0.0,0.0033
2024-03,ER,ASN,BTPC,0.0,0.0,0.636
2024-03,ER,ASN,CAM,0.0088,0.2404,0.0035
2024-03,ER,ASN,CCSJ,0.0882,9.8821,0.0
2024-03,ER,ASN,CPCS,0.0836,7.8242,0.0
2024-03,ER,ASN,CTDI,0.0051,0.5402,0.0026
2024-03,ER,ASN,DCOP,0.0,0.0,0.2599
2024-03,ER,ASN,DFCI,0.0,0.0,0.0225
2024-03,ER,ASN,DGCW,0.0604,3.3961,0.0849
2024-03,ER,ASN,DGR,0.0,0.0,0.1218
2024-03,ER,ASN,DSEY,0.179,29.5628,0.7693
2024-03,ER,ASN,DSTP,0.0,0.0,0.4057
2024-03,ER,ASN,DUMK,0.942,59.4275,0.03
2024-03,ER,ASN,GLI,0.0,0.0,0.0013
2024-03,ER,ASN,HZH,0.3304,12.2101,0.0
2024-03,ER,ASN,ICML,0.0516,3.6268,0.0
2024-03,ER,ASN,IOCR,0.0,0.0,0.0027
2024-03,ER,ASN,JNCN,0.0507,5.3019,0.0
2024-03,ER,ASN,JSME,0.0041,0.5996,0.0374
2024-03,ER,ASN,MCSP,0.1998,33.4416,0.0
2024-03,ER,ASN,MDP,0.0031,0.0702,0.0103
2024-03,ER,ASN,MFCP,0.1247,12.1517,0.0
2024-03,ER,ASN,MHUR,0.0068,0.1867,0.0086
2024-03,ER,ASN,MLTC,0.0082,0.3013,0.1042
2024-03,ER,ASN,MMMT,0.0186,1.9767,0.2395
2024-03,ER,ASN,MSSL,0.0,0.0,0.213
2024-03,ER,ASN,MTPS,0.0,0.0,1.0439
2024-03,ER,ASN,MUW,0.0116,0.8465,0.0
2024-03,ER,ASN,MVCS,0.0066,0.3225,0.0
2024-03,ER,ASN,NLCP,0.0299,1.5528,0.0
2024-03,ER,ASN,NMCL,0.1087,18.6305,0.0
2024-03,ER,ASN,PAN,0.0121,0.5267,0.0
2024-03,ER,ASN,PAW,0.0032,0.0716,0.0032
2024-03,ER,ASN,PECP,0.1415,8.9034,0.1574
2024-03,ER,ASN,PFPD,0.1944,6.7777,0.004
2024-03,ER,ASN,PMCS,0.1155,18.157,0.0
2024-03,ER,ASN,PMLR,0.0999,13.0348,0.1212
2024-03,ER,ASN,POCP,0.4557,54.3629,0.0
2024-03,ER,ASN,PSBP,1.5458,94.6907,0.0
2024-03,ER,ASN,PSCE,0.1392,23.2117,0.0
2024-03,ER,ASN,PSEC,0.1661,25.2735,0.0
2024-03,ER,ASN,RNG,0.0,0.0,0.024
2024-03,ER,ASN,SCOB,0.257,31.7672,0.0
2024-03,ER,ASN,SLS,0.0,0.0,0.0031
2024-03,ER,ASN,SRBS,0.0,0.0,0.191
2024-03,ER,ASN,SSAP,0.2203,34.5245,0.0
2024-03,ER,ASN,SSPL,0.0256,1.1223,0.4252
2024-03,ER,ASN,SURI,0.0,0.0,0.0315
2024-03,ER,ASN,SWKT,0.0474,1.5012,0.0
2024-03,ER,ASN,TOP,0.0,0.0,0.1744
2024-03,ER,ASN,UDL,0.001,0.0797,0.001
2024-03,ER,ASN,ULT,0.0,0.0,0.0035
2024-03,ER,CPT,C,0.0581,6.4746,0.1151
2024-03,ER,HWH,BDC,0.0052,0.3641,0.0359
2024-03,ER,HWH,BHAE,0.0098,2.2681,0.0
2024-03,ER,HWH,BLY,0.0152,3.6522,0.0
2024-03,ER,HWH,BTMT,0.0,0.0,0.1501
2024-03,ER,HWH,BWN,0.0027,0.5541,0.05
2024-03,ER,HWH,CTR,0.0972,7.4384,0.0
2024-03,ER,HWH,DFSD,0.0,0.0,0.0318
2024-03,ER,HWH,DKAE,0.0005,0.1395,0.251
2024-03,ER,HWH,HRNS,0.0154,0.8707,0.0
2024-03,ER,HWH,HWHG,0.0,0.0,0.0031
2024-03,ER,HWH,KSIK,0.0298,2.2638,0.0
2024-03,ER,HWH,LLH,0.0,0.0,0.0013
2024-03,ER,HWH,MUCL,0.0125,0.3223,0.16
2024-03,ER,HWH,MUG,0.0,0.0,0.0121
2024-03,ER,HWH,PKRW,0.0106,1.0031,0.0
2024-03,ER,HWH,PKRX,0.0457,3.7803,0.0
2024-03,ER,HWH,PKRY,0.1278,10.9979,0.0
2024-03,ER,HWH,PKRZ,0.1197,10.3229,0.0
2024-03,ER,HWH,PRGR,0.1149,9.518,0.0
2024-03,ER,HWH,PSPC,0.5855,164.7562,0.0
2024-03,ER,HWH,RJPS,0.0033,0.1803,0.0
2024-03,ER,HWH,RPH,0.0028,0.1094,0.0007
2024-03,ER,HWH,RSCS,0.0765,6.0154,0.0
2024-03,ER,HWH,SNT,0.0043,0.7089,0.0655
2024-03,ER,HWH,SRP,0.0,0.0,0.0057
2024-03,ER,HWH,SSYS,0.0,0.0,0.0871
2024-03,ER,HWH,TAK,0.0,0.0,0.0199
2024-03,ER,HWH,TBAE,0.0,0.0,0.0058
2024-03,ER,HWH,TIT,0.0,0.0,0.01
2024-03,ER,HWH,TRTS,0.0,0.0,0.0074
